t,stamp,mug_1,mug_2,laptop_leo,phone_maya,keys_leo,book_jade,water_bottle_maya,remote_shared,charger_maya,backpack_maya,jacket_leo,headphones_leo,glasses_sam,notebook_jade,pen_jade,medication_bottle_sam,gaming_controller_sam,umbrella_jade,wallet_jade
10920,d07 Mon 14:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,entry_table_e1
10980,d07 Mon 15:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,entry_table_e1
11040,d07 Mon 16:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,entry_table_e1
11100,d07 Mon 17:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,entry_table_e1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
11160,d07 Mon 18:00,sink_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
11220,d07 Mon 19:00,sink_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
11280,d07 Mon 20:00,sink_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
11340,d07 Mon 21:00,sink_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
11400,d07 Mon 22:00,sink_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
11460,d07 Mon 23:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
11520,d08 Tue 00:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
11580,d08 Tue 01:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
11640,d08 Tue 02:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
11700,d08 Tue 03:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
11760,d08 Tue 04:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
11820,d08 Tue 05:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
11880,d08 Tue 06:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
11940,d08 Tue 07:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
12000,d08 Tue 08:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,person:resident_1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
12060,d08 Tue 09:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
12120,d08 Tue 10:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
12180,d08 Tue 11:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,entry_table_e1
12240,d08 Tue 12:00,desk_b1,counter_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
12300,d08 Tue 13:00,desk_b1,counter_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
12360,d08 Tue 14:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,entry_floor_e1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
12420,d08 Tue 15:00,sink_k1,sink_k1,desk_b1,nightstand_b2,entry_floor_e1,couch_l1,counter_k1,couch_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
12480,d08 Tue 16:00,sink_k1,sink_k1,desk_b1,nightstand_b2,entry_floor_e1,couch_l1,counter_k1,couch_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
12540,d08 Tue 17:00,counter_k1,counter_k1,desk_b1,nightstand_b2,entry_floor_e1,couch_l1,counter_k1,coffee_table_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
12600,d08 Tue 18:00,sink_k1,sink_k1,desk_b1,nightstand_b2,entry_floor_e1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
12660,d08 Tue 19:00,sink_k1,sink_k1,desk_b1,nightstand_b2,entry_floor_e1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
12720,d08 Tue 20:00,sink_k1,sink_k1,desk_b1,nightstand_b2,entry_floor_e1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
12780,d08 Tue 21:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,desk_b4,desk_b2,tv_stand_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
12840,d08 Tue 22:00,cupboard_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,desk_b4,desk_b2,tv_stand_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
12900,d08 Tue 23:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,desk_b2,tv_stand_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
12960,d09 Wed 00:00,cupboard_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
13020,d09 Wed 01:00,cupboard_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
13080,d09 Wed 02:00,cupboard_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
13140,d09 Wed 03:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
13200,d09 Wed 04:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
13260,d09 Wed 05:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
13320,d09 Wed 06:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
13380,d09 Wed 07:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
13440,d09 Wed 08:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,person:resident_1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
13500,d09 Wed 09:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,person:resident_1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
13560,d09 Wed 10:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
13620,d09 Wed 11:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
13680,d09 Wed 12:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
13740,d09 Wed 13:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
13800,d09 Wed 14:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,desk_b3,tv_stand_l1,entry_hook_e1,person:resident_4
13860,d09 Wed 15:00,counter_k1,counter_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,coffee_table_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
13920,d09 Wed 16:00,counter_k1,counter_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,coffee_table_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
13980,d09 Wed 17:00,cupboard_k1,sink_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
14040,d09 Wed 18:00,cupboard_k1,sink_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
14100,d09 Wed 19:00,cupboard_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
14160,d09 Wed 20:00,cupboard_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
14220,d09 Wed 21:00,cupboard_k1,sink_k1,desk_b1,couch_l1,couch_l1,desk_b4,desk_b2,tv_stand_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
14280,d09 Wed 22:00,cupboard_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,desk_b4,desk_b2,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
14340,d09 Wed 23:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
14400,d10 Thu 00:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
14460,d10 Thu 01:00,cupboard_k1,kitchen_table_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,desk_b2,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
14520,d10 Thu 02:00,cupboard_k1,kitchen_table_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,desk_b2,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
14580,d10 Thu 03:00,cupboard_k1,kitchen_table_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,desk_b2,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
14640,d10 Thu 04:00,sink_k1,kitchen_table_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
14700,d10 Thu 05:00,sink_k1,kitchen_table_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
14760,d10 Thu 06:00,sink_k1,kitchen_table_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
14820,d10 Thu 07:00,sink_k1,kitchen_table_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
14880,d10 Thu 08:00,sink_k1,kitchen_table_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
14940,d10 Thu 09:00,sink_k1,kitchen_table_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
15000,d10 Thu 10:00,sink_k1,kitchen_table_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
15060,d10 Thu 11:00,sink_k1,kitchen_table_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
15120,d10 Thu 12:00,sink_k1,kitchen_table_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,coffee_table_l1,entry_table_e1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
15180,d10 Thu 13:00,sink_k1,kitchen_table_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,coffee_table_l1,entry_table_e1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
15240,d10 Thu 14:00,counter_k1,counter_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,coffee_table_l1,entry_table_e1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
15300,d10 Thu 15:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,couch_l1,entry_table_e1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
15360,d10 Thu 16:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,couch_l1,entry_table_e1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
15420,d10 Thu 17:00,counter_k1,counter_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,coffee_table_l1,entry_table_e1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
15480,d10 Thu 18:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
15540,d10 Thu 19:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
15600,d10 Thu 20:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
15660,d10 Thu 21:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
15720,d10 Thu 22:00,cupboard_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,tv_stand_l1,entry_table_e1,desk_b2,couch_l1,couch_l1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
15780,d10 Thu 23:00,cupboard_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
15840,d11 Fri 00:00,cupboard_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
15900,d11 Fri 01:00,counter_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
15960,d11 Fri 02:00,counter_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
16020,d11 Fri 03:00,counter_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
16080,d11 Fri 04:00,counter_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
16140,d11 Fri 05:00,counter_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
16200,d11 Fri 06:00,counter_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
16260,d11 Fri 07:00,counter_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
