belief,alpha_target,gamma,feedback,mode,day,n,coverage,target,update_rate,mean_alpha,mean_qhat
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,25,900,0.705556,0.7,1.0,0.261,0.966974
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,26,900,0.708889,0.7,1.0,0.305056,0.900493
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,27,900,0.704444,0.7,1.0,0.3295,0.854025
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,all,22500,0.700578,0.7,1.0,0.301889,0.881044
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,3,900,0.69,0.7,0.067778,0.347556,0.850743
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,4,900,0.584444,0.7,0.027778,0.381622,0.729613
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,5,900,0.642222,0.7,0.028889,0.409333,0.616952
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,6,900,0.687778,0.7,0.026667,0.423,0.562648
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,7,900,0.516667,0.7,0.016667,0.423417,0.567227
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,8,900,0.53,0.7,0.018889,0.417606,0.613044
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,9,900,0.534444,0.7,0.017778,0.4195,0.598787
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,10,900,0.497778,0.7,0.015556,0.417756,0.612999
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,11,900,0.522222,0.7,0.017778,0.422111,0.577317
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,12,900,0.606667,0.7,0.015556,0.419022,0.600274
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,13,900,0.642222,0.7,0.014444,0.420317,0.591439
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,14,900,0.49,0.7,0.011111,0.425339,0.551693
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,15,900,0.456667,0.7,0.023333,0.423439,0.569392
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,16,900,0.452222,0.7,0.007778,0.421039,0.585072
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,17,900,0.517778,0.7,0.013333,0.418722,0.602591
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,18,900,0.476667,0.7,0.008889,0.421956,0.577938
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,19,900,0.61,0.7,0.005556,0.425489,0.549692
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,20,900,0.631111,0.7,0.003333,0.426333,0.543231
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,21,900,0.47,0.7,0.018889,0.422811,0.570365
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,22,900,0.511111,0.7,0.005556,0.418294,0.59386
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,23,900,0.464444,0.7,0.004444,0.419556,0.586154
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,24,900,0.481111,0.7,0.013333,0.41825,0.603975
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,25,900,0.49,0.7,0.013333,0.418833,0.604363
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,26,900,0.582222,0.7,0.016667,0.419217,0.599655
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,27,900,0.587778,0.7,0.013333,0.418361,0.604238
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,sensed,aci_sensed,all,22500,0.547022,0.7,0.017067,0.415955,0.602531
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,3,900,0.713333,0.7,1.0,0.345,0.728172
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,4,900,0.694444,0.7,1.0,0.313667,0.835295
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,5,900,0.705556,0.7,1.0,0.370778,0.693324
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,6,900,0.696667,0.7,1.0,0.401111,0.629429
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,7,900,0.7,0.7,1.0,0.285667,0.884478
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,8,900,0.704444,0.7,1.0,0.285778,0.884396
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,9,900,0.691111,0.7,1.0,0.310778,0.82496
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,10,900,0.702222,0.7,1.0,0.281778,0.910837
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,11,900,0.701111,0.7,1.0,0.294333,0.860068
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,12,900,0.7,0.7,1.0,0.352778,0.751061
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,13,900,0.702222,0.7,1.0,0.365333,0.699845
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,14,900,0.693333,0.7,1.0,0.259111,0.915401
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,15,900,0.698889,0.7,1.0,0.272778,0.913334
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,16,900,0.695556,0.7,1.0,0.261,0.92423
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,17,900,0.711111,0.7,1.0,0.280222,0.896418
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,18,900,0.696667,0.7,1.0,0.298889,0.882309
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,19,900,0.703333,0.7,1.0,0.353778,0.756899
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,20,900,0.697778,0.7,1.0,0.371111,0.698085
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,21,900,0.7,0.7,1.0,0.272,0.918825
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,22,900,0.702222,0.7,1.0,0.292444,0.869756
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,23,900,0.69,0.7,1.0,0.273778,0.897782
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,24,900,0.704444,0.7,1.0,0.262778,0.926971
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,25,900,0.7,0.7,1.0,0.273778,0.890353
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,26,900,0.703333,0.7,1.0,0.315111,0.832183
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,27,900,0.698889,0.7,1.0,0.328889,0.818868
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,oracle,aci_oracle,all,22500,0.700267,0.7,1.0,0.308907,0.833731
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,3,900,0.677778,0.7,0.046667,0.346833,0.794848
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,4,900,0.577778,0.7,0.025556,0.3814,0.679613
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,5,900,0.653333,0.7,0.023333,0.389967,0.653196
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,6,900,0.683333,0.7,0.028889,0.425178,0.541129
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,7,900,0.541111,0.7,0.028889,0.419,0.595274
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,8,900,0.521111,0.7,0.025556,0.412478,0.633565
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,9,900,0.546667,0.7,0.024444,0.423311,0.565859
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,10,900,0.518889,0.7,0.026667,0.4132,0.628035
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,11,900,0.535556,0.7,0.036667,0.418778,0.601161
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,12,900,0.631111,0.7,0.032222,0.417078,0.605216
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,13,900,0.64,0.7,0.026667,0.421589,0.583456
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,14,900,0.485556,0.7,0.016667,0.421767,0.578033
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,15,900,0.468889,0.7,0.024444,0.421833,0.578847
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,16,900,0.461111,0.7,0.017778,0.4216,0.579451
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,17,900,0.512222,0.7,0.016667,0.419111,0.592315
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,18,900,0.501111,0.7,0.012222,0.412322,0.622009
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,19,900,0.594444,0.7,0.018889,0.423044,0.568119
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,20,900,0.621111,0.7,0.013333,0.425433,0.555028
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,21,900,0.474444,0.7,0.025556,0.422289,0.571101
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,22,900,0.496667,0.7,0.005556,0.425067,0.555811
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,23,900,0.457778,0.7,0.015556,0.425311,0.556308
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,24,900,0.483333,0.7,0.016667,0.423744,0.564544
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,25,900,0.494444,0.7,0.017778,0.414989,0.617083
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,26,900,0.561111,0.7,0.015556,0.417078,0.600038
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,27,900,0.568889,0.7,0.012222,0.4237,0.56394
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.1,sensed,aci_sensed,all,22500,0.548311,0.7,0.022178,0.414644,0.599359
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,3,900,0.688889,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,4,900,0.642222,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,5,900,0.742222,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,6,900,0.795556,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,7,900,0.635556,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,8,900,0.661111,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,9,900,0.677778,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,10,900,0.653333,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,11,900,0.674444,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,12,900,0.784444,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,13,900,0.813333,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,14,900,0.638889,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,15,900,0.638889,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,16,900,0.637778,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,17,900,0.654444,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,18,900,0.617778,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,19,900,0.762222,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,20,900,0.823333,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,21,900,0.637778,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,22,900,0.662222,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,23,900,0.644444,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,24,900,0.643333,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,25,900,0.648889,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,26,900,0.732222,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,27,900,0.784444,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.0,oracle,aci_static,all,22500,0.691822,0.7,1.0,0.3,0.937579
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,3,900,0.714444,0.7,1.0,0.291378,0.874035
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,4,900,0.667778,0.7,1.0,0.280456,0.862444
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,5,900,0.737778,0.7,1.0,0.299089,0.821592
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,6,900,0.751111,0.7,1.0,0.333333,0.604387
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,7,900,0.621111,0.7,1.0,0.309311,0.705805
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,8,900,0.697778,0.7,1.0,0.277022,0.880047
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,9,900,0.696667,0.7,1.0,0.285744,0.812529
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,10,900,0.687778,0.7,1.0,0.278756,0.84725
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,11,900,0.727778,0.7,1.0,0.276044,0.877031
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,12,900,0.773333,0.7,1.0,0.329022,0.658493
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,13,900,0.733333,0.7,1.0,0.373733,0.399107
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,14,900,0.615556,0.7,1.0,0.341244,0.585264
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,15,900,0.657778,0.7,1.0,0.290733,0.813219
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,16,900,0.665556,0.7,1.0,0.265522,0.9127
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,17,900,0.721111,0.7,1.0,0.2473,0.942672
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,18,900,0.702222,0.7,1.0,0.257356,0.933151
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,19,900,0.757778,0.7,1.0,0.303356,0.785685
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,20,900,0.761111,0.7,1.0,0.339911,0.550191
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,21,900,0.622222,0.7,1.0,0.326422,0.637569
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,22,900,0.671111,0.7,1.0,0.278789,0.889363
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,23,900,0.683333,0.7,1.0,0.274989,0.853685
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,24,900,0.692222,0.7,1.0,0.266567,0.902296
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,25,900,0.716667,0.7,1.0,0.262267,0.897699
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,26,900,0.738889,0.7,1.0,0.2934,0.843808
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,27,900,0.74,0.7,1.0,0.332,0.616068
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,oracle,aci_oracle,all,22500,0.702178,0.7,1.0,0.29655,0.780243
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,3,900,0.681111,0.7,0.065556,0.310687,0.899179
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,4,900,0.597778,0.7,0.03,0.322643,0.82298
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,5,900,0.682222,0.7,0.013333,0.32764,0.775101
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,6,900,0.727778,0.7,0.02,0.332883,0.710968
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,7,900,0.566667,0.7,0.008889,0.335883,0.668123
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,8,900,0.588889,0.7,0.007778,0.33826,0.632936
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,9,900,0.595556,0.7,0.003333,0.339182,0.618024
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,10,900,0.572222,0.7,0.005556,0.339634,0.610891
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,11,900,0.578889,0.7,0.003333,0.33949,0.613429
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,12,900,0.694444,0.7,0.005556,0.34027,0.601035
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,13,900,0.714444,0.7,0.004444,0.341783,0.576593
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,14,900,0.558889,0.7,0.003333,0.3428,0.560056
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,15,900,0.534444,0.7,0.002222,0.34334,0.551203
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,16,900,0.531111,0.7,0.002222,0.34428,0.533958
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,17,900,0.553333,0.7,0.003333,0.344271,0.533326
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,18,900,0.543333,0.7,0.004444,0.343984,0.537696
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,19,900,0.666667,0.7,0.005556,0.341892,0.574439
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,20,900,0.722222,0.7,0.0,0.342,0.572989
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,21,900,0.573333,0.7,0.005556,0.34163,0.578704
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,22,900,0.562222,0.7,0.004444,0.342523,0.562923
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,23,900,0.556667,0.7,0.003333,0.34298,0.555706
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,24,900,0.541111,0.7,0.004444,0.343156,0.552462
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,25,900,0.535556,0.7,0.001111,0.342917,0.556362
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,26,900,0.636667,0.7,0.0,0.3431,0.55274
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,27,900,0.681111,0.7,0.0,0.3431,0.55274
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.01,sensed,aci_sensed,all,22500,0.607867,0.7,0.008311,0.338813,0.612182
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,3,900,0.716667,0.7,1.0,0.307833,0.698028
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,4,900,0.686667,0.7,1.0,0.280111,0.799596
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,5,900,0.715556,0.7,1.0,0.324667,0.605978
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,6,900,0.697778,0.7,1.0,0.385778,0.40354
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,7,900,0.688889,0.7,1.0,0.280056,0.763218
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,8,900,0.707778,0.7,1.0,0.286167,0.759225
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,9,900,0.694444,0.7,1.0,0.296611,0.701355
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,10,900,0.691111,0.7,1.0,0.286389,0.750055
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,11,900,0.71,0.7,1.0,0.297833,0.766456
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,12,900,0.722222,0.7,1.0,0.390278,0.407772
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,13,900,0.697778,0.7,1.0,0.4115,0.299237
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,14,900,0.678889,0.7,1.0,0.284222,0.7545
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,15,900,0.697778,0.7,1.0,0.279611,0.763797
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,16,900,0.686667,0.7,1.0,0.269722,0.811183
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,17,900,0.715556,0.7,1.0,0.260111,0.848574
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,18,900,0.697778,0.7,1.0,0.283833,0.789213
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,19,900,0.712222,0.7,1.0,0.354222,0.523023
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,20,900,0.723333,0.7,1.0,0.421111,0.296981
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,21,900,0.663333,0.7,1.0,0.311833,0.657156
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,22,900,0.705556,0.7,1.0,0.281056,0.780005
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,23,900,0.682222,0.7,1.0,0.276333,0.793588
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,24,900,0.702222,0.7,1.0,0.2625,0.820289
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,25,900,0.704444,0.7,1.0,0.271056,0.81056
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,26,900,0.711111,0.7,1.0,0.315667,0.649481
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,27,900,0.711111,0.7,1.0,0.365167,0.453
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,all,22500,0.700844,0.7,1.0,0.311347,0.668232
