agent,belief,policy,episode_id,household_id,day_index,question_id,object_id,object_class,t_query,answer_receptacle,truth_receptacle,correct,confidence,budget_before,budget_spent,budget_after,forced_answer,belief_accuracy
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0558,charger_1,charger,842325,counter_k1,counter_k1,True,0.7727272727272727,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0556,jacket_marisol,jacket,842367,chair_k1,chair_k1,True,0.6470588235294118,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0615,charger_1,charger,842395,counter_k1,counter_k1,True,0.7727272727272727,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0575,phone_marisol,phone,843449,counter_k1,counter_k1,True,0.4375,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0554,remote_1,remote,843789,couch_l1,couch_l1,True,0.7916666666666666,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0552,keys_marisol,keys,843952,entry_table_e1,entry_table_e1,True,0.9375,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0587,charger_1,charger,844940,counter_k1,counter_k1,True,0.7727272727272727,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0624,bowl_1,bowl,845127,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0612,blanket_1,blanket,845629,bed_b1,bedroom_floor_b1,False,0.24603174603174602,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0542,water_bottle_1,water_bottle,846892,couch_l1,couch_l1,True,0.4644970414201184,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0628,bowl_1,bowl,848774,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0618,water_bottle_1,water_bottle,849262,couch_l1,couch_l1,True,0.4644970414201184,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0600,umbrella_1,umbrella,849497,entry_floor_e1,entry_floor_e1,True,0.8888888888888888,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0581,blanket_1,blanket,849663,bed_b1,bedroom_floor_b1,False,0.24603174603174602,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0570,bowl_1,bowl,850525,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0603,bowl_2,bowl,851102,coffee_table_l1,coffee_table_l1,True,0.7916666666666666,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0594,phone_marisol,phone,851580,counter_k1,counter_k1,True,0.4375,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0543,bowl_1,bowl,852109,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0598,charger_1,charger,853512,counter_k1,coffee_table_l1,False,0.7727272727272727,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0545,charger_1,charger,853544,counter_k1,coffee_table_l1,False,0.7727272727272727,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0591,keys_marisol,keys,854130,entry_table_e1,entry_table_e1,True,0.9411764705882353,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0627,wallet_marisol,wallet,855487,entry_table_e1,entry_table_e1,True,0.9249999999999999,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0564,wallet_marisol,wallet,855489,entry_table_e1,entry_table_e1,True,0.9249999999999999,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0629,blanket_1,blanket,856179,bed_b1,bed_b1,True,0.24603174603174602,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0590,book_1,book,856185,nightstand_b1,nightstand_b1,True,0.24382716049382716,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0595,blanket_1,blanket,856378,bed_b1,bed_b1,True,0.24603174603174602,0,0,0,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,9,q0572,headphones_1,headphones,856466,bed_b1,counter_k1,False,0.16666666666666666,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0704,water_bottle_1,water_bottle,893181,counter_k1,counter_k1,True,1.0,16,2,14,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0645,headphones_1,headphones,893448,counter_k1,counter_k1,True,1.0,14,1,13,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0646,bowl_2,bowl,894391,coffee_table_l1,coffee_table_l1,True,1.0,13,1,12,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0666,blanket_1,blanket,895174,bed_b1,bed_b1,True,1.0,12,2,10,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0678,umbrella_1,umbrella,895999,entry_floor_e1,entry_floor_e1,True,1.0,10,1,9,False,0.7647058823529411
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0708,mug_2,mug,896401,dish_rack_k1,dish_rack_k1,True,1.0,9,1,8,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0638,mug_2,mug,897279,dish_rack_k1,dish_rack_k1,True,1.0,8,3,5,False,0.8823529411764706
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0683,charger_1,charger,897464,counter_k1,counter_k1,True,1.0,5,1,4,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0695,mug_1,mug,897483,coffee_table_l1,coffee_table_l1,True,1.0,4,1,3,False,0.8823529411764706
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0719,mug_1,mug,897651,coffee_table_l1,coffee_table_l1,True,1.0,3,1,2,False,0.8823529411764706
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0658,wallet_marisol,wallet,897703,cupboard_k1,chair_k1,False,0.25,2,2,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0713,bowl_1,bowl,897832,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.8235294117647058
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0715,charger_1,charger,898671,counter_k1,counter_k1,True,0.8153846153846154,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0696,keys_marisol,keys,899304,entry_table_e1,entry_table_e1,True,0.9444444444444444,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0662,bowl_2,bowl,900002,coffee_table_l1,coffee_table_l1,True,0.8214285714285714,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0716,mug_2,mug,900269,coffee_table_l1,dish_rack_k1,False,0.4375,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0670,jacket_marisol,jacket,901643,chair_k1,entry_hook_e1,False,0.6470588235294118,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0632,remote_1,remote,902341,couch_l1,coffee_table_l1,False,0.6785714285714286,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0660,book_1,book,902979,nightstand_b1,bed_b1,False,0.34814814814814815,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0671,book_1,book,903389,nightstand_b1,bed_b1,False,0.34814814814814815,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0684,medication_bottle_1,medication_bottle,905408,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0672,remote_1,remote,905775,couch_l1,coffee_table_l1,False,0.6785714285714286,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0668,keys_marisol,keys,905841,entry_table_e1,entry_table_e1,True,0.9444444444444444,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0703,headphones_1,headphones,906812,couch_l1,couch_l1,True,0.5375,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0640,mug_1,mug,907976,coffee_table_l1,coffee_table_l1,True,0.59375,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0681,jacket_marisol,jacket,908845,chair_k1,entry_hook_e1,False,0.6470588235294118,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0702,remote_1,remote,909555,couch_l1,coffee_table_l1,False,0.6551724137931034,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0698,keys_marisol,keys,909591,entry_table_e1,entry_table_e1,True,0.9444444444444444,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0664,wallet_marisol,wallet,909920,entry_hook_e1,chair_k1,False,0.25,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0680,mug_1,mug,910114,coffee_table_l1,coffee_table_l1,True,0.59375,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0697,umbrella_1,umbrella,910499,entry_floor_e1,entry_floor_e1,True,0.91,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0686,plate_1,plate,910527,sink_k1,sink_k1,True,0.29411764705882354,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0705,wallet_marisol,wallet,910865,cupboard_k1,chair_k1,False,0.25,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0641,wallet_marisol,wallet,911602,ON_PERSON,chair_k1,False,0.25,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0661,charger_1,charger,911890,counter_k1,counter_k1,True,0.8153846153846154,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0659,blanket_1,blanket,912501,bed_b1,bed_b1,True,0.2391304347826087,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0636,keys_marisol,keys,913650,entry_table_e1,entry_table_e1,True,0.9444444444444444,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0663,jacket_marisol,jacket,913888,chair_k1,entry_hook_e1,False,0.6470588235294118,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0677,phone_marisol,phone,915825,counter_k1,counter_k1,True,0.5263157894736842,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0692,mug_2,mug,916068,coffee_table_l1,dish_rack_k1,False,0.4375,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0654,mug_2,mug,916169,coffee_table_l1,dish_rack_k1,False,0.4375,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0655,phone_marisol,phone,916642,counter_k1,counter_k1,True,0.5263157894736842,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0634,phone_marisol,phone,917752,counter_k1,counter_k1,True,0.5263157894736842,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0648,water_bottle_1,water_bottle,918624,counter_k1,counter_k1,True,0.4562334217506631,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0714,book_1,book,919202,nightstand_b1,bed_b1,False,0.34814814814814815,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0694,phone_marisol,phone,919312,counter_k1,counter_k1,True,0.5263157894736842,0,0,0,False,0.7058823529411765
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0688,water_bottle_1,water_bottle,919943,counter_k1,nightstand_b1,False,0.4562334217506631,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0709,bowl_2,bowl,920639,coffee_table_l1,coffee_table_l1,True,0.8275862068965517,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0691,wallet_marisol,wallet,920656,cupboard_k1,chair_k1,False,0.25,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0656,medication_bottle_1,medication_bottle,920876,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0652,bowl_1,bowl,920943,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0665,water_bottle_1,water_bottle,921247,counter_k1,nightstand_b1,False,0.4562334217506631,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0706,umbrella_1,umbrella,923299,entry_floor_e1,entry_floor_e1,True,0.91,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0685,remote_1,remote,923445,couch_l1,coffee_table_l1,False,0.6551724137931034,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0673,headphones_1,headphones,924565,couch_l1,couch_l1,True,0.5375,0,0,0,False,0.5882352941176471
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0711,mug_1,mug,924596,coffee_table_l1,coffee_table_l1,True,0.59375,0,0,0,False,0.5882352941176471
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0633,umbrella_1,umbrella,925419,entry_floor_e1,entry_floor_e1,True,0.91,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0712,plate_1,plate,925867,sink_k1,sink_k1,True,0.29411764705882354,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0644,charger_1,charger,926922,counter_k1,counter_k1,True,0.8153846153846154,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0689,headphones_1,headphones,927907,couch_l1,couch_l1,True,0.5375,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0679,plate_1,plate,928067,sink_k1,sink_k1,True,0.29411764705882354,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0675,bowl_1,bowl,929179,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0639,bowl_1,bowl,929599,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0676,charger_1,charger,929705,counter_k1,counter_k1,True,0.8153846153846154,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0653,umbrella_1,umbrella,930103,entry_floor_e1,entry_floor_e1,True,0.91,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0690,book_1,book,930414,nightstand_b1,nightstand_b1,True,0.34814814814814815,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0649,plate_1,plate,931826,sink_k1,sink_k1,True,0.29411764705882354,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0669,bowl_2,bowl,932151,coffee_table_l1,coffee_table_l1,True,0.8275862068965517,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0643,medication_bottle_1,medication_bottle,933004,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0699,phone_marisol,phone,933541,counter_k1,counter_k1,True,0.5263157894736842,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0650,mug_1,mug,933785,coffee_table_l1,coffee_table_l1,True,0.59375,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0642,book_1,book,934605,nightstand_b1,nightstand_b1,True,0.34814814814814815,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0707,medication_bottle_1,medication_bottle,934838,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0674,medication_bottle_1,medication_bottle,935834,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0657,headphones_1,headphones,936050,couch_l1,couch_l1,True,0.5375,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0667,mug_2,mug,937228,coffee_table_l1,dish_rack_k1,False,0.4375,0,0,0,False,0.5294117647058824
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0717,phone_marisol,phone,937504,counter_k1,counter_k1,True,0.5263157894736842,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0701,blanket_1,blanket,937552,couch_l1,couch_l1,True,0.84,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0647,remote_1,remote,938284,couch_l1,coffee_table_l1,False,0.6551724137931034,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0630,blanket_1,blanket,938375,couch_l1,couch_l1,True,0.84,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0631,plate_1,plate,938855,sink_k1,dish_rack_k1,False,0.29411764705882354,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0718,jacket_marisol,jacket,939097,chair_k1,chair_k1,True,0.6470588235294118,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0710,jacket_marisol,jacket,939654,chair_k1,chair_k1,True,0.6470588235294118,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0635,jacket_marisol,jacket,939726,chair_k1,chair_k1,True,0.6470588235294118,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0700,charger_1,charger,940020,counter_k1,coffee_table_l1,False,0.8153846153846154,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0693,bowl_1,bowl,940328,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0637,water_bottle_1,water_bottle,940428,counter_k1,nightstand_b1,False,0.43333333333333335,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0651,keys_marisol,keys,940790,entry_table_e1,entry_table_e1,True,0.9444444444444444,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0682,bowl_2,bowl,940847,coffee_table_l1,coffee_table_l1,True,0.8275862068965517,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,10,q0687,blanket_1,blanket,942696,couch_l1,couch_l1,True,0.84,0,0,0,False,0.6470588235294118
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,hh_001_hh_001_seed0_28d,hh_001,11,q0723,medication_bottle_1,medication_bottle,979374,nightstand_b1,nightstand_b1,True,1.0,16,1,15,False,0.7058823529411765
