t,stamp,bowl_1,bowl_2,plate_1,mug_1,mug_2,phone_marisol,charger_1,keys_marisol,wallet_marisol,water_bottle_1,book_1,headphones_1,medication_bottle_1,blanket_1,jacket_marisol,remote_1,umbrella_1
11580,d08 Tue 01:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
11640,d08 Tue 02:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
11700,d08 Tue 03:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
11760,d08 Tue 04:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
11820,d08 Tue 05:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
11880,d08 Tue 06:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
11940,d08 Tue 07:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
12000,d08 Tue 08:00,entry_table_e1,cupboard_k1,coffee_table_l1,couch_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
12060,d08 Tue 09:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
12120,d08 Tue 10:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
12180,d08 Tue 11:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
12240,d08 Tue 12:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
12300,d08 Tue 13:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
12360,d08 Tue 14:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
12420,d08 Tue 15:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
12480,d08 Tue 16:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
12540,d08 Tue 17:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
12600,d08 Tue 18:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
12660,d08 Tue 19:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
12720,d08 Tue 20:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
12780,d08 Tue 21:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
12840,d08 Tue 22:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
12900,d08 Tue 23:00,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
12960,d09 Wed 00:00,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
13020,d09 Wed 01:00,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
13080,d09 Wed 02:00,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
13140,d09 Wed 03:00,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
13200,d09 Wed 04:00,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
13260,d09 Wed 05:00,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
13320,d09 Wed 06:00,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
13380,d09 Wed 07:00,entry_table_e1,cupboard_k1,cupboard_k1,sink_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
13440,d09 Wed 08:00,entry_table_e1,cupboard_k1,coffee_table_l1,couch_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
13500,d09 Wed 09:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
13560,d09 Wed 10:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
13620,d09 Wed 11:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
13680,d09 Wed 12:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,couch_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
13740,d09 Wed 13:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,coffee_table_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
13800,d09 Wed 14:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,coffee_table_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
13860,d09 Wed 15:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,coffee_table_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
13920,d09 Wed 16:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,coffee_table_l1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
13980,d09 Wed 17:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,coffee_table_l1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
14040,d09 Wed 18:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,coffee_table_l1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
14100,d09 Wed 19:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,coffee_table_l1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
14160,d09 Wed 20:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,coffee_table_l1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
14220,d09 Wed 21:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,coffee_table_l1,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
14280,d09 Wed 22:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
14340,d09 Wed 23:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
14400,d10 Thu 00:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
14460,d10 Thu 01:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
14520,d10 Thu 02:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
14580,d10 Thu 03:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
14640,d10 Thu 04:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
14700,d10 Thu 05:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
14760,d10 Thu 06:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
14820,d10 Thu 07:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
14880,d10 Thu 08:00,entry_table_e1,cupboard_k1,coffee_table_l1,couch_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
14940,d10 Thu 09:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
15000,d10 Thu 10:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
15060,d10 Thu 11:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
15120,d10 Thu 12:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
15180,d10 Thu 13:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
15240,d10 Thu 14:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
15300,d10 Thu 15:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
15360,d10 Thu 16:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
15420,d10 Thu 17:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
15480,d10 Thu 18:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
15540,d10 Thu 19:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
15600,d10 Thu 20:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bedroom_floor_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
15660,d10 Thu 21:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bedroom_floor_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
15720,d10 Thu 22:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
15780,d10 Thu 23:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
15840,d11 Fri 00:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
15900,d11 Fri 01:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
15960,d11 Fri 02:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
16020,d11 Fri 03:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
16080,d11 Fri 04:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
16140,d11 Fri 05:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
16200,d11 Fri 06:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
16260,d11 Fri 07:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
16320,d11 Fri 08:00,entry_table_e1,cupboard_k1,coffee_table_l1,couch_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
16380,d11 Fri 09:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
16440,d11 Fri 10:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
16500,d11 Fri 11:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
16560,d11 Fri 12:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
16620,d11 Fri 13:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
16680,d11 Fri 14:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
16740,d11 Fri 15:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
16800,d11 Fri 16:00,entry_table_e1,cupboard_k1,coffee_table_l1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
16860,d11 Fri 17:00,entry_table_e1,couch_l1,sink_k1,sink_k1,couch_l1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
16920,d11 Fri 18:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,couch_l1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
16980,d11 Fri 19:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,couch_l1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
17040,d11 Fri 20:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,couch_l1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
17100,d11 Fri 21:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,couch_l1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
17160,d11 Fri 22:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
17220,d11 Fri 23:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
17280,d12 Sat 00:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
